RecordID_Int,ParcelNumber,Description,CardNumber,cvgiscityvw_OpenData_Parcels_AdditionsArea,StreetName,StreetNumber,Unit
36606,43B037000,Carport,,357,KENWOOD LN,1289,
36607,43B037000,Screened Porch,,144,KENWOOD LN,1289,
36608,43B037000,Storage,,40,KENWOOD LN,1289,
36609,43B037000,Stoop,,54,KENWOOD LN,1289,
36610,43B038000,First Floor,,1085,KENWOOD LN,1291,
36611,43B038000,Brick Patio,,156,KENWOOD LN,1291,
36612,43B038000,Basement,,520,KENWOOD LN,1291,
36613,43B038000,Carport,,288,KENWOOD LN,1291,
36614,43B038000,Stoop,,28,KENWOOD LN,1291,
36615,43B039000,First Floor,,1846,LESTER DR,1301,
36616,43B039000,Basement,,1101,LESTER DR,1301,
36617,43B039000,Carport,,306,LESTER DR,1301,
36618,43B039000,Open Porch,,160,LESTER DR,1301,
36619,43B039000,Stoop,,48,LESTER DR,1301,
36620,43B039000,Vaulted Ceiling,,391,LESTER DR,1301,
36621,43B040000,First Floor,,1590,LESTER DR,1303,
36622,43B040000,Basement,,1590,LESTER DR,1303,
36623,43B040000,Screened Porch,,336,LESTER DR,1303,
36624,43B040000,Stoop,,120,LESTER DR,1303,
36625,43B041000,First Floor,,1279,LESTER DR,1305,
36626,43B041000,Basement,,1225,LESTER DR,1305,
36627,43B041000,Carport,,460,LESTER DR,1305,
36628,43B041000,Open Porch,,90,LESTER DR,1305,
36629,43B042000,First Floor,,1487,LESTER DR,1307,
36630,43B042000,Basement,,1139,LESTER DR,1307,
36631,43B042000,Carport,,208,LESTER DR,1307,
36632,43B042000,Deck,,330,LESTER DR,1307,
36633,43B042000,Stoop,,72,LESTER DR,1307,
36634,43B043000,First Floor,,1740,LESTER DR,1309,
36635,43B043000,Basement,,1740,LESTER DR,1309,
36636,43B043000,Deck,,140,LESTER DR,1309,
36637,43B043000,"Deck, Wood-Double Deck",,176,LESTER DR,1309,
36638,43B043000,Open Porch,,80,LESTER DR,1309,
36639,43B043000,Screened Porch,,392,LESTER DR,1309,
36640,43B043000,Storage,,140,LESTER DR,1309,
36641,43B043000,Sunroom,,392,LESTER DR,1309,
36642,43B044000,First Floor,,1769,LESTER DR,1311,
36643,43B044000,Brick Patio,,408,LESTER DR,1311,
36644,43B044000,Basement,,1769,LESTER DR,1311,
36645,43B044000,Deck,,350,LESTER DR,1311,
36646,43B044000,Open Porch,,132,LESTER DR,1311,
36647,43B045000,First Floor,,912,LESTER DR,1313,
36648,43B045000,Second Floor,,988,LESTER DR,1313,
36649,43B045000,Brick Patio,,545,LESTER DR,1313,
36650,43B045000,Basement,,912,LESTER DR,1313,
36651,43B045000,Concrete Patio,,16,LESTER DR,1313,
36652,43B045000,Open Porch,,138,LESTER DR,1313,
36653,43B045000,Garage,,325,LESTER DR,1313,
36654,43B045000,Screened Porch,,204,LESTER DR,1313,
36655,43B045000,Stoop,,64,LESTER DR,1313,
36656,43B046000,First Floor,,1769,LESTER DR,1315,
36657,43B046000,Basement,,1769,LESTER DR,1315,
36658,43B046000,Open Porch,,144,LESTER DR,1315,
36659,43B046000,Stoop,,130,LESTER DR,1315,
36660,43B047000,First Floor,,1785,LESTER DR,1317,
36661,43B047000,Basement,,1785,LESTER DR,1317,
36662,43B047000,Stoop,,80,LESTER DR,1317,
36663,43B048000,First Floor,,1407,LESTER DR,1300,
36664,43B048000,Basement,,1407,LESTER DR,1300,
36665,43B048000,Canopy,,52,LESTER DR,1300,
36666,43B048000,Carport,,280,LESTER DR,1300,
36667,43B048000,"Deck, Wood-Double Deck",,180,LESTER DR,1300,
36668,43B048000,Stoop,,52,LESTER DR,1300,
36669,43B049000,First Floor,,2637,LESTER DR,1302,
36670,43B049000,Basement,,2217,LESTER DR,1302,
36671,43B049000,Garage,,480,LESTER DR,1302,
36672,43B049000,Stoop,,30,LESTER DR,1302,
36673,43B050000,First Floor,,1305,LESTER DR,1304,
36674,43B050000,Attached Shed,,154,LESTER DR,1304,
36675,43B050000,Basement,,1305,LESTER DR,1304,
36676,43B050000,Carport,,280,LESTER DR,1304,
36677,43B050000,Screened Porch,,200,LESTER DR,1304,
36678,43B050000,Storage,,85,LESTER DR,1304,
36679,43B051000,First Floor,,1929,LESTER DR,1306,
36680,43B051000,Basement,,1305,LESTER DR,1306,
36681,43B051000,Stoop,,16,LESTER DR,1306,
36682,43B052000,First Floor,,2303,LESTER DR,1308,
36683,43B052000,Basement,,1537,LESTER DR,1308,
36684,43B052000,Carport,,336,LESTER DR,1308,
36685,43B052000,Deck,,647,LESTER DR,1308,
36686,43B052000,Stoop,,130,LESTER DR,1308,
36687,43B052000,Vaulted Ceiling,,478,LESTER DR,1308,
36688,43B053000,First Floor,,1537,LESTER DR,1310,
36689,43B053000,Basement,,1537,LESTER DR,1310,
36690,43B053000,Open Porch,,48,LESTER DR,1310,
36691,43B053000,Stoop,,24,LESTER DR,1310,
36692,43B054000,First Floor,,1125,LESTER DR,1400,
36693,43B054000,Basement,,1125,LESTER DR,1400,
36694,43B054000,Screened Porch,,216,LESTER DR,1400,
36695,43B054000,Storage,,84,LESTER DR,1400,
36696,43B054000,Stoop,,76,LESTER DR,1400,
36697,43B055000,First Floor,,1304,LESTER DR,1402,
36698,43B055000,Basement,,1304,LESTER DR,1402,
36699,43B055000,Concrete Patio,,60,LESTER DR,1402,
36700,43B055000,Open Porch,,88,LESTER DR,1402,
36701,43B055000,Stoop,,48,LESTER DR,1402,
36702,43B056000,First Floor,,1425,LESTER DR,1404,
36703,43B056000,Basement,,1425,LESTER DR,1404,
36704,43B056000,Stone Patio,,248,LESTER DR,1404,
36705,43B056000,Stoop,,64,LESTER DR,1404,
36706,43B057000,First Floor,,1425,LESTER DR,1406,
36707,43B057000,Basement,,1425,LESTER DR,1406,
36708,43B057000,Open Porch,,112,LESTER DR,1406,
36709,43B057000,Screened Porch,,240,LESTER DR,1406,
36710,43B057000,Storage,,120,LESTER DR,1406,
36711,43B058000,First Floor,,1222,TARLETON DR,2106,
36712,43B058000,Basement,,1222,TARLETON DR,2106,
36713,43B058000,Concrete Patio,,170,TARLETON DR,2106,
36714,43B058000,Deck,,160,TARLETON DR,2106,
36715,43B058000,Slab,,12,TARLETON DR,2106,
36716,43B058000,Stoop,,18,TARLETON DR,2106,
36717,43B059000,First Floor,,1223,TARLETON DR,2108,
36718,43B059000,Basement,,1223,TARLETON DR,2108,
36719,43B059000,Concrete Patio,,150,TARLETON DR,2108,
36720,43B059000,Carport,,210,TARLETON DR,2108,
36721,43B059000,Deck,,360,TARLETON DR,2108,
36722,43B059000,Open Porch,,92,TARLETON DR,2108,
36723,43B060000,First Floor,,1134,TARLETON DR,2110,
36724,43B060000,Basement,,621,TARLETON DR,2110,
36725,43B060000,Deck,,664,TARLETON DR,2110,
36726,43B060000,Screened Porch,,200,TARLETON DR,2110,
36727,43B060000,Stoop,,12,TARLETON DR,2110,
36728,43B061000,First Floor,,1431,TARLETON DR,2112,
36729,43B061000,Basement,,1215,TARLETON DR,2112,
36730,43B061000,Canopy,,64,TARLETON DR,2112,
36731,43B061000,Deck,,256,TARLETON DR,2112,
36732,43B061000,Open Porch,,96,TARLETON DR,2112,
36733,43B061000,Screened Porch,,240,TARLETON DR,2112,
36734,43B062000,First Floor,,1064,BANBURY ST,2200,
36735,43B062000,Basement,,1064,BANBURY ST,2200,
36736,43B062000,Garage,,299,BANBURY ST,2200,
36737,43B062000,Screened Porch,,130,BANBURY ST,2200,
36738,43B062000,Stone Patio,,300,BANBURY ST,2200,
36739,43B062000,Stoop,,77,BANBURY ST,2200,
36740,43B063000,First Floor,,1120,BANBURY ST,2202,
36741,43B063000,Basement,,1120,BANBURY ST,2202,
36742,43B063000,Screened Porch,,192,BANBURY ST,2202,
36743,43B063000,Slab,,20,BANBURY ST,2202,
36744,43B063000,Stoop,,108,BANBURY ST,2202,
36745,43B064000,First Floor,,1387,BANBURY ST,2204,
36746,43B064000,Basement,,1075,BANBURY ST,2204,
36747,43B064000,Deck,,150,BANBURY ST,2204,
36748,43B064000,Open Porch,,25,BANBURY ST,2204,
36749,43B065000,First Floor,,1075,BANBURY ST,2206,
36750,43B065000,Basement,,1075,BANBURY ST,2206,
36751,43B065000,Stoop,,48,BANBURY ST,2206,
36752,43B066000,First Floor,,1123,BANBURY ST,2208,
36753,43B066000,Basement,,1123,BANBURY ST,2208,
36754,43B066000,Deck,,102,BANBURY ST,2208,
36755,43B066000,Slab,,16,BANBURY ST,2208,
36756,43B066000,Stoop,,35,BANBURY ST,2208,
36757,43B067000,First Floor,,1077,BANBURY ST,2210,
36758,43B067000,Basement,,1077,BANBURY ST,2210,
36759,43B067000,Concrete Patio,,180,BANBURY ST,2210,
36760,43B067000,Deck,,180,BANBURY ST,2210,
36761,43B067000,Frame Enclosed 1/Sty,,180,BANBURY ST,2210,
36762,43B067000,Stoop,,35,BANBURY ST,2210,
36763,43B068000,First Floor,,1123,BANBURY ST,2212,
36764,43B068000,Basement,,1123,BANBURY ST,2212,
36765,43B068000,Cathedral Ceiling,,96,BANBURY ST,2212,
36766,43B068000,Screened Porch,,96,BANBURY ST,2212,
36767,43B068000,Slab,,16,BANBURY ST,2212,
36768,43B068000,Stoop,,35,BANBURY ST,2212,
36769,43B069000,First Floor,,1123,BANBURY ST,2214,
36770,43B069000,Basement,,1123,BANBURY ST,2214,
36771,43B069000,Deck,,230,BANBURY ST,2214,
36772,43B069000,Open Porch,,32,BANBURY ST,2214,
36773,43B069000,Screened Porch,,104,BANBURY ST,2214,
36774,43B070000,First Floor,,1123,BANBURY ST,2216,
36775,43B070000,Basement,,1100,BANBURY ST,2216,
36776,43B070000,Slab,,51,BANBURY ST,2216,
36777,43B071000,First Floor,,1016,BANBURY ST,2218,
36778,43B071000,Basement,,1016,BANBURY ST,2218,
36779,43B071000,Concrete Patio,,144,BANBURY ST,2218,
36780,43B071000,Open Porch,,20,BANBURY ST,2218,
36781,43B071000,Stoop,,28,BANBURY ST,2218,
36782,43B072000,First Floor,,1075,BANBURY ST,2220,
36783,43B072000,Basement,,1075,BANBURY ST,2220,
36784,43B072000,Deck,,520,BANBURY ST,2220,
36785,43B072000,Slab,,16,BANBURY ST,2220,
36786,43B072000,Stoop,,36,BANBURY ST,2220,
36787,43B073000,First Floor,,1075,BANBURY ST,2222,
36788,43B073000,Basement,,1075,BANBURY ST,2222,
36789,43B073000,Deck,,414,BANBURY ST,2222,
36790,43B073000,Open Porch,,72,BANBURY ST,2222,
36791,43B073000,Slab,,28,BANBURY ST,2222,
36792,43B073000,Stoop,,42,BANBURY ST,2222,
36793,43B074000,First Floor,,1075,BANBURY ST,2223,
36794,43B074000,Basement,,1075,BANBURY ST,2223,
36795,43B074000,Slab,,16,BANBURY ST,2223,
36796,43B074000,Stoop,,54,BANBURY ST,2223,
36797,43B075000,First Floor,,1120,BANBURY ST,2221,
36798,43B075000,Basement,,1120,BANBURY ST,2221,
36799,43B075000,Screened Porch,,128,BANBURY ST,2221,
36800,43B075000,Slab,,24,BANBURY ST,2221,
36801,43B075000,Stoop,,28,BANBURY ST,2221,
36802,43B076000,First Floor,,1548,BANBURY ST,2219,
36803,43B076000,Basement,,1075,BANBURY ST,2219,
36804,43B076000,Open Porch,,133,BANBURY ST,2219,
36805,43B076000,Slab,,16,BANBURY ST,2219,
36806,43B077000,First Floor,,1075,BANBURY ST,2217,
36807,43B077000,Basement,,1075,BANBURY ST,2217,
36808,43B077000,Open Porch,,80,BANBURY ST,2217,
36809,43B077000,Slab,,24,BANBURY ST,2217,
36810,43B078000,First Floor,,1056,BANBURY ST,2215,
36811,43B078000,Basement,,1056,BANBURY ST,2215,
36812,43B078000,Deck,,180,BANBURY ST,2215,
36813,43B078000,Stoop,,50,BANBURY ST,2215,
36814,43B079000,First Floor,,1075,BANBURY ST,2213,
36815,43B079000,Basement,,1075,BANBURY ST,2213,
36816,43B079000,Concrete Patio,,351,BANBURY ST,2213,
36817,43B079000,Open Porch,,72,BANBURY ST,2213,
36818,43B080000,First Floor,,1075,BANBURY ST,2211,
36819,43B080000,Basement,,1075,BANBURY ST,2211,
36820,43B080000,Concrete Patio,,462,BANBURY ST,2211,
36821,43B080000,Stoop,,48,BANBURY ST,2211,
36822,43B081000,First Floor,,1125,BANBURY ST,2209,
36823,43B081000,Basement,,1125,BANBURY ST,2209,
36824,43B081000,Open Porch,,76,BANBURY ST,2209,
36825,43B081000,Stoop,,24,BANBURY ST,2209,
36826,43B081000,Sunroom,,330,BANBURY ST,2209,
36827,43B082000,First Floor,,1334,TARLETON DR,2114,
36828,43B082000,Basement,,1334,TARLETON DR,2114,
36829,43B082000,Finished Enclosed Porch,,228,TARLETON DR,2114,
36830,43B082000,Stoop,,45,TARLETON DR,2114,
36831,43B083000,First Floor,,1334,TARLETON DR,2116,
36832,43B083000,Basement,,1334,TARLETON DR,2116,
36833,43B083000,Carport,,240,TARLETON DR,2116,
36834,43B083000,Glass Enclosed 1/Sty,,308,TARLETON DR,2116,
36835,43B083000,Stoop,,24,TARLETON DR,2116,
36836,43B083000,Unfinished Utility Area,,72,TARLETON DR,2116,
36837,43B084000,First Floor,,1252,TARLETON DR,2118,
36838,43B084000,Basement,,912,TARLETON DR,2118,
36839,43B084000,Frame Enclosed 1/Sty,,360,TARLETON DR,2118,
36840,43B084000,Slab,,407,TARLETON DR,2118,
36841,43B084000,Stoop,,20,TARLETON DR,2118,
36842,43B085000,First Floor,,1125,TARLETON DR,2120,
36843,43B085000,Second Floor,,575,TARLETON DR,2120,
36844,43B085000,Deck,,220,TARLETON DR,2120,
36845,43B085000,Screened Porch,,192,TARLETON DR,2120,
36846,43B085000,Stoop,,36,TARLETON DR,2120,
36847,43B086000,First Floor,,1265,TARLETON DR,2122,
36848,43B086000,Deck,,170,TARLETON DR,2122,
36849,43B086000,Stoop,,24,TARLETON DR,2122,
36850,43B087000,First Floor,,1671,TARLETON DR,2124,
36851,43B087000,Deck,,72,TARLETON DR,2124,
36852,43B087000,Screened Porch,,130,TARLETON DR,2124,
36853,43B088000,First Floor,,1269,TARLETON DR,2123,
36854,43B088000,Basement,,1269,TARLETON DR,2123,
36855,43B088000,Deck,,150,TARLETON DR,2123,
36856,43B088000,Slab,,24,TARLETON DR,2123,
36857,43B088000,Stoop,,24,TARLETON DR,2123,
36858,43B089000,First Floor,,1056,TARLETON DR,2121,
36859,43B089000,Basement,,1056,TARLETON DR,2121,
36860,43B089000,Slab,,20,TARLETON DR,2121,
36861,43B089000,Stoop,,60,TARLETON DR,2121,
36862,43B090000,First Floor,,1425,TARLETON DR,2119,
36863,43B090000,Basement,,1125,TARLETON DR,2119,
36864,43B090000,Deck,,420,TARLETON DR,2119,
36865,43B090000,Stoop,,132,TARLETON DR,2119,
36866,43B091000,First Floor,,1701,TARLETON DR,2117,
36867,43B091000,Stoop,,46,TARLETON DR,2117,
36868,43B092000,First Floor,,1546,TARLETON DR,2115,
36869,43B092000,Deck,,270,TARLETON DR,2115,
36870,43B092000,Finished Enclosed Porch,,364,TARLETON DR,2115,
36871,43B092000,Stoop,,66,TARLETON DR,2115,
36872,43B093000,First Floor,,1261,TARLETON DR,2113,
36873,43B093000,Basement,,575,TARLETON DR,2113,
36874,43B093000,Screened Porch,,238,TARLETON DR,2113,
36875,43B093000,Storage,,238,TARLETON DR,2113,
36876,43B093000,Stoop,,94,TARLETON DR,2113,
36877,43B094000,First Floor,,1479,TARLETON DR,2111,
36878,43B094000,Basement,,1479,TARLETON DR,2111,
36879,43B094000,Deck,,342,TARLETON DR,2111,
36880,43B094000,Open Porch,,68,TARLETON DR,2111,
36881,43B094000,Screened Porch,,187,TARLETON DR,2111,
36882,43B095000,First Floor,,1150,TARLETON DR,2109,
36883,43B095000,Basement,,1150,TARLETON DR,2109,
36884,43B095000,Deck,,270,TARLETON DR,2109,
36885,43B095000,Screened Porch,,198,TARLETON DR,2109,
36886,43B095000,Stoop,,36,TARLETON DR,2109,
36887,43B096000,First Floor,,1276,TARLETON DR,2107,
36888,43B096000,Basement,,1276,TARLETON DR,2107,
36889,43B096000,Concrete Patio,,270,TARLETON DR,2107,
36890,43B096000,Deck,,280,TARLETON DR,2107,
36891,43B096000,Screened Porch,,224,TARLETON DR,2107,
36892,43B096000,Slab,,16,TARLETON DR,2107,
36893,43B096000,Stoop,,30,TARLETON DR,2107,
36894,43B097000,First Floor,,1365,TARLETON DR,2105,
36895,43B097000,Basement,,1641,TARLETON DR,2105,
36896,43B097000,Open Porch,,50,TARLETON DR,2105,
36897,43B097000,Screened Porch,,276,TARLETON DR,2105,
36898,43B097000,Slab,,20,TARLETON DR,2105,
36899,43B098000,First Floor,,1172,TARLETON DR,2103,
36900,43B098000,Second Floor,,546,TARLETON DR,2103,
36901,43B098000,Basement,,626,TARLETON DR,2103,
36902,43B098000,Deck,,270,TARLETON DR,2103,
36903,43B098000,Open Porch,,114,TARLETON DR,2103,
36904,43B099000,First Floor,,1325,TARLETON DR,2101,
36905,43B099000,Basement,,675,TARLETON DR,2101,
36906,43B099000,Open Porch,,162,TARLETON DR,2101,
36907,43B099000,Screened Porch,,288,TARLETON DR,2101,
36908,43B099000,Storage,,192,TARLETON DR,2101,
36909,43B100000,First Floor,,1454,GREENBRIER DR,2200,
36910,43B100000,Basement,,1274,GREENBRIER DR,2200,
36911,43B100000,Carport,,220,GREENBRIER DR,2200,
36912,43B100000,Deck,,192,GREENBRIER DR,2200,
36913,43B100000,Open Porch,,48,GREENBRIER DR,2200,
36914,43B100000,Slab,,16,GREENBRIER DR,2200,
36915,43B101000,First Floor,,1513,GREENBRIER DR,2202,
36916,43B101000,Basement,,1225,GREENBRIER DR,2202,
36917,43B101000,Deck,,228,GREENBRIER DR,2202,
36918,43B101000,Slab,,32,GREENBRIER DR,2202,
36919,43B102000,First Floor,,1269,GREENBRIER DR,2204,
36920,43B102000,Basement,,1269,GREENBRIER DR,2204,
36921,43B102000,Slab,,32,GREENBRIER DR,2204,
36922,43B102000,Stoop,,78,GREENBRIER DR,2204,
36923,43B103000,First Floor,,1425,GREENBRIER DR,2206,
36924,43B103000,Basement,,1425,GREENBRIER DR,2206,
36925,43B103000,Deck,,108,GREENBRIER DR,2206,
36926,43B103000,Open Porch,,112,GREENBRIER DR,2206,
36927,43B103000,Stoop,,20,GREENBRIER DR,2206,
36928,43C001000,First Floor,,800,GREENBRIER TER,100,
36929,43C001000,Second Floor,,800,GREENBRIER TER,100,
36930,43C001000,Stoop,,72,GREENBRIER TER,100,
36931,43C001100,First Floor,,1302,GREENBRIER TER,102,
36932,43C001100,Second Floor,,768,GREENBRIER TER,102,
36933,43C001100,B/I Garage,,156,GREENBRIER TER,102,
36934,43C001100,Concrete Patio,,150,GREENBRIER TER,102,
36935,43C001100,Stoop,,40,GREENBRIER TER,102,
36936,43C001200,First Floor,,1657,GREENBRIER TER,104,
36937,43C001200,Basement,,1305,GREENBRIER TER,104,
36938,43C001200,Deck,,176,GREENBRIER TER,104,
36939,43C001200,Stoop,,32,GREENBRIER TER,104,
36940,43C001300,First Floor,,1564,GREENBRIER TER,106,
36941,43C001300,Basement,,1276,GREENBRIER TER,106,
36942,43C001300,Deck,,288,GREENBRIER TER,106,
36943,43C001400,First Floor,,768,GREENBRIER TER,108,
36944,43C001400,Second Floor,,768,GREENBRIER TER,108,
36945,43C001400,Deck,,144,GREENBRIER TER,108,
36946,43C001400,Stoop,,24,GREENBRIER TER,108,
36947,43C001500,First Floor,,1305,GREENBRIER TER,110,
36948,43C001500,Basement,,1305,GREENBRIER TER,110,
36949,43C001500,Deck,,228,GREENBRIER TER,110,
36950,43C001500,Pergola,,228,GREENBRIER TER,110,
36951,43C001500,Slab,,24,GREENBRIER TER,110,
36952,43C001500,Stoop,,32,GREENBRIER TER,110,
36953,43C001600,First Floor,,744,GREENBRIER TER,112,
36954,43C001600,Basement,,744,GREENBRIER TER,112,
36955,43C001600,Deck,,196,GREENBRIER TER,112,
36956,43C001600,Frame Enclosed 1/Sty,,192,GREENBRIER TER,112,
36957,43C001600,Stoop,,24,GREENBRIER TER,112,
36958,43C001700,First Floor,,744,GREENBRIER TER,114,
36959,43C001700,Basement,,744,GREENBRIER TER,114,
36960,43C001700,Deck,,156,GREENBRIER TER,114,
36961,43C001700,Slab,,32,GREENBRIER TER,114,
36962,43C001700,Stoop,,24,GREENBRIER TER,114,
36963,43C002000,First Floor,,772,GREENBRIER TER,101,
36964,43C002000,Basement,,744,GREENBRIER TER,101,
36965,43C002000,Stoop,,52,GREENBRIER TER,101,
36966,43C002100,First Floor,,1305,GREENBRIER TER,103,
36967,43C002100,Screened Porch,,260,GREENBRIER TER,103,
36968,43C002100,Stoop,,15,GREENBRIER TER,103,
36969,43C002200,First Floor,,1128,GREENBRIER TER,105,
36970,43C002200,Basement,,576,GREENBRIER TER,105,
36971,43C002200,Slab,,200,GREENBRIER TER,105,
36972,43C002200,Stoop,,42,GREENBRIER TER,105,
36973,43C002300,First Floor,,1276,GREENBRIER TER,107,
36974,43C002300,Basement,,1276,GREENBRIER TER,107,
36975,43C002300,Deck,,128,GREENBRIER TER,107,
36976,43C002300,Stoop,,36,GREENBRIER TER,107,
36977,43C002400,First Floor,,1528,GREENBRIER TER,109,
36978,43C002400,Basement,,1500,GREENBRIER TER,109,
36979,43C002400,Concrete Patio,,600,GREENBRIER TER,109,
36980,43C002400,Stoop,,60,GREENBRIER TER,109,
36981,43C002500,First Floor,,772,GREENBRIER TER,111,
36982,43C002500,Basement,,744,GREENBRIER TER,111,
36983,43C002500,Concrete Patio,,150,GREENBRIER TER,111,
36984,43C002500,Stoop,,24,GREENBRIER TER,111,
36985,43C002600,First Floor,,1305,GREENBRIER TER,113,
36986,43C002600,Slab,,12,GREENBRIER TER,113,
36987,43C002600,Stoop,,44,GREENBRIER TER,113,
36988,43C003000,First Floor,,1456,RIO RD E,1070,
36989,43C003000,Basement,,1456,RIO RD E,1070,
36990,43C003000,Canopy,,220,RIO RD E,1070,
36991,43C003000,Carport,,672,RIO RD E,1070,
36992,43C003000,Deck,,220,RIO RD E,1070,
36993,43C003000,Slab,,24,RIO RD E,1070,
36994,43C004000,First Floor,,2102,RIO RD E,1080,
36995,43C004000,Concrete Patio,,200,RIO RD E,1080,
36996,43C004000,Stoop,,117,RIO RD E,1080,
36997,43C005000,First Floor,,1075,RIO RD E,1084,
36998,43C005000,Basement,,1075,RIO RD E,1084,
36999,43C005000,Canopy,,80,RIO RD E,1084,
37000,43C005000,Carport,,300,RIO RD E,1084,
37001,43C005000,Stoop,,80,RIO RD E,1084,
37002,43C006000,First Floor,,1274,RIO RD E,1088,
37003,43C006000,Basement,,1274,RIO RD E,1088,
37004,43C006000,Carport,,441,RIO RD E,1088,
37005,43C006000,Stoop,,71,RIO RD E,1088,
37006,43C008000,First Floor,,1730,GREENBRIER DR,2318,
37007,43C008000,Carport,,276,GREENBRIER DR,2318,
37008,43C008000,Deck,,256,GREENBRIER DR,2318,
37009,43C008000,Slab,,80,GREENBRIER DR,2318,
37010,43C008000,Stone Patio,,42,GREENBRIER DR,2318,
37011,43C009000,First Floor,,1629,GREENBRIER DR,2316,
37012,43C009000,Basement,,1224,GREENBRIER DR,2316,
37013,43C009000,Slab,,16,GREENBRIER DR,2316,
37014,43C009000,Stoop,,167,GREENBRIER DR,2316,
37015,43C010000,First Floor,,1529,TARLETON DR,2322,
37016,43C010000,Concrete Patio,,168,TARLETON DR,2322,
37017,43C010000,Deck,,96,TARLETON DR,2322,
37018,43C010000,Glass Enclosed 1/Sty,,96,TARLETON DR,2322,
37019,43C010000,Slab,,39,TARLETON DR,2322,
37020,43C010000,Stone Patio,,35,TARLETON DR,2322,
37021,43C011000,First Floor,,1176,TARLETON DR,2320,
37022,43C011000,Basement,,588,TARLETON DR,2320,
37023,43C011000,Stone Patio,,228,TARLETON DR,2320,
37024,43C012000,First Floor,,1952,TARLETON DR,2318,
37025,43C012000,Basement,,720,TARLETON DR,2318,
37026,43C012000,Deck,,144,TARLETON DR,2318,
37027,43C012000,Stoop,,88,TARLETON DR,2318,
37028,43C012000,Unfinished Utility Area,,140,TARLETON DR,2318,
37029,43C013000,First Floor,,1546,TARLETON DR,2316,
37030,43C013000,Basement,,672,TARLETON DR,2316,
37031,43C013000,Concrete Patio,,726,TARLETON DR,2316,
37032,43C013000,Screened Porch,,99,TARLETON DR,2316,
37033,43C013000,Stoop,,20,TARLETON DR,2316,
37034,43C014000,First Floor,,1334,TARLETON DR,2314,
37035,43C014000,Basement,,754,TARLETON DR,2314,
37036,43C014000,Canopy,,80,TARLETON DR,2314,
37037,43C014000,Concrete Patio,,80,TARLETON DR,2314,
37038,43C014000,Finished Enclosed Porch,,160,TARLETON DR,2314,
37039,43C014000,Stone Patio,,42,TARLETON DR,2314,
37040,43C015000,First Floor,,1176,TARLETON DR,2312,
37041,43C015000,Basement,,1176,TARLETON DR,2312,
37042,43C015000,Frame Enclosed 1/Sty,,160,TARLETON DR,2312,
37043,43C015000,Stoop,,68,TARLETON DR,2312,
37044,43C016000,First Floor,,1248,TARLETON DR,2310,
37045,43C016000,Basement,,1248,TARLETON DR,2310,
37046,43C016000,Screened Porch,,150,TARLETON DR,2310,
37047,43C016000,Stoop,,28,TARLETON DR,2310,
37048,43C016000,Unfinished Utility Area,,50,TARLETON DR,2310,
37049,43C017000,First Floor,,2268,TARLETON DR,2308,
37050,43C017000,Basement,,988,TARLETON DR,2308,
37051,43C017000,Finished Half-Story,,2268,TARLETON DR,2308,
37052,43C017000,Open Porch,,60,TARLETON DR,2308,
37053,43C017000,Screened Porch,,256,TARLETON DR,2308,
37054,43C017000,Stoop,,77,TARLETON DR,2308,
37055,43C018000,First Floor,,1314,TARLETON DR,2306,
37056,43C018000,Basement,,1170,TARLETON DR,2306,
37057,43C018000,Finished Half-Story,,1170,TARLETON DR,2306,
37058,43C018000,Stoop,,68,TARLETON DR,2306,
37059,43C019000,First Floor,,1940,TARLETON DR,2304,
37060,43C019000,Basement,,1440,TARLETON DR,2304,
